"year","state","state_po","state_fips","state_cen","state_ic","office","candidate","party_detailed","writein","candidatevotes","totalvotes","version","notes","party_simplified"
2016,"Iowa","IA",19,42,31,"US PRESIDENT","VACEK, DAN","LEGAL MARIJUANA NOW",FALSE,2246,1565580,"20210113",NA,"OTHER"
2016,"Iowa","IA",19,42,31,"US PRESIDENT","LA RIVA, GLORIA ESTELLA","SOCIALISM AND LIBERATION PARTY",FALSE,323,1565580,"20210113",NA,"OTHER"
2016,"Kansas","KS",20,47,32,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,671018,1184402,"20210113",NA,"REPUBLICAN"
2016,"Kansas","KS",20,47,32,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,427005,1184402,"20210113",NA,"DEMOCRAT"
2016,"Kansas","KS",20,47,32,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,55406,1184402,"20210113",NA,"LIBERTARIAN"
2016,"Kansas","KS",20,47,32,"US PRESIDENT","STEIN, JILL","INDEPENDENT",FALSE,23506,1184402,"20210113",NA,"OTHER"
2016,"Kansas","KS",20,47,32,"US PRESIDENT","","",TRUE,7467,1184402,"20210113",NA,"OTHER"
2016,"Kentucky","KY",21,61,51,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,1202971,1924149,"20210113",NA,"REPUBLICAN"
2016,"Kentucky","KY",21,61,51,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,628854,1924149,"20210113",NA,"DEMOCRAT"
2016,"Kentucky","KY",21,61,51,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,53752,1924149,"20210113",NA,"LIBERTARIAN"
2016,"Kentucky","KY",21,61,51,"US PRESIDENT","MCMULLIN, EVAN","INDEPENDENT",FALSE,22780,1924149,"20210113",NA,"OTHER"
2016,"Kentucky","KY",21,61,51,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,13913,1924149,"20210113",NA,"OTHER"
2016,"Kentucky","KY",21,61,51,"US PRESIDENT","DE LA FUENTE, ROQUE """"ROCKY""""","AMERICAN DELTA PARTY",FALSE,1128,1924149,"20210113",NA,"OTHER"
2016,"Kentucky","KY",21,61,51,"US PRESIDENT","","",TRUE,751,1924149,"20210113",NA,"OTHER"
2016,"Louisiana","LA",22,72,45,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,1178638,2029032,"20210113",NA,"REPUBLICAN"
2016,"Louisiana","LA",22,72,45,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,780154,2029032,"20210113",NA,"DEMOCRAT"
2016,"Louisiana","LA",22,72,45,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,37978,2029032,"20210113",NA,"LIBERTARIAN"
2016,"Louisiana","LA",22,72,45,"US PRESIDENT","OTHER","",FALSE,18231,2029032,"20210113",NA,"OTHER"
2016,"Louisiana","LA",22,72,45,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,14031,2029032,"20210113",NA,"OTHER"
2016,"Maine","ME",23,11,2,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,357735,771892,"20210113",NA,"DEMOCRAT"
2016,"Maine","ME",23,11,2,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,335593,771892,"20210113",NA,"REPUBLICAN"
2016,"Maine","ME",23,11,2,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,38105,771892,"20210113",NA,"LIBERTARIAN"
2016,"Maine","ME",23,11,2,"US PRESIDENT","BLANK VOTE","",FALSE,23965,771892,"20210113",NA,"OTHER"
2016,"Maine","ME",23,11,2,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,14251,771892,"20210113",NA,"OTHER"
2016,"Maine","ME",23,11,2,"US PRESIDENT","","UNENROLLED",FALSE,2243,771892,"20210113",NA,"OTHER"
2016,"Maryland","MD",24,52,52,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,1677928,2781446,"20210113",NA,"DEMOCRAT"
2016,"Maryland","MD",24,52,52,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,943169,2781446,"20210113",NA,"REPUBLICAN"
2016,"Maryland","MD",24,52,52,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,79605,2781446,"20210113",NA,"LIBERTARIAN"
2016,"Maryland","MD",24,52,52,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,35945,2781446,"20210113",NA,"OTHER"
2016,"Maryland","MD",24,52,52,"US PRESIDENT","","",TRUE,33263,2781446,"20210113",NA,"OTHER"
2016,"Maryland","MD",24,52,52,"US PRESIDENT","OTHER","",TRUE,10921,2781446,"20210113",NA,"OTHER"
2016,"Maryland","MD",24,52,52,"US PRESIDENT","","NO PARTY AFFILIATION",TRUE,278,2781446,"20210113",NA,"OTHER"
2016,"Maryland","MD",24,52,52,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",TRUE,259,2781446,"20210113",NA,"REPUBLICAN"
2016,"Maryland","MD",24,52,52,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",TRUE,78,2781446,"20210113",NA,"DEMOCRAT"
2016,"Massachusetts","MA",25,14,3,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,1995196,3378821,"20210113",NA,"DEMOCRAT"
2016,"Massachusetts","MA",25,14,3,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,1090893,3378821,"20210113",NA,"REPUBLICAN"
2016,"Massachusetts","MA",25,14,3,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,138018,3378821,"20210113",NA,"LIBERTARIAN"
2016,"Massachusetts","MA",25,14,3,"US PRESIDENT","BLANK VOTE","",FALSE,53775,3378821,"20210113",NA,"OTHER"
2016,"Massachusetts","MA",25,14,3,"US PRESIDENT","OTHER","",FALSE,50488,3378821,"20210113",NA,"OTHER"
2016,"Massachusetts","MA",25,14,3,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,47661,3378821,"20210113",NA,"OTHER"
2016,"Massachusetts","MA",25,14,3,"US PRESIDENT","","",TRUE,2790,3378821,"20210113",NA,"OTHER"
2016,"Michigan","MI",26,34,23,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,2279543,4799284,"20210113",NA,"REPUBLICAN"
2016,"Michigan","MI",26,34,23,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,2268839,4799284,"20210113",NA,"DEMOCRAT"
2016,"Michigan","MI",26,34,23,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,172136,4799284,"20210113",NA,"LIBERTARIAN"
2016,"Michigan","MI",26,34,23,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,51463,4799284,"20210113",NA,"OTHER"
2016,"Michigan","MI",26,34,23,"US PRESIDENT","CASTLE, DARRELL L.","U.S. TAXPAYERS PARTY",FALSE,16139,4799284,"20210113",NA,"OTHER"
2016,"Michigan","MI",26,34,23,"US PRESIDENT","","",TRUE,8955,4799284,"20210113",NA,"OTHER"
2016,"Michigan","MI",26,34,23,"US PRESIDENT","EMIDIO """"MIMI"""", SOLTYSIK","NATURAL LAW",FALSE,2209,4799284,"20210113",NA,"OTHER"
2016,"Minnesota","MN",27,41,33,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,1367705,2944782,"20210113",NA,"DEMOCRAT"
2016,"Minnesota","MN",27,41,33,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,1322949,2944782,"20210113",NA,"REPUBLICAN"
2016,"Minnesota","MN",27,41,33,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,112972,2944782,"20210113",NA,"LIBERTARIAN"
2016,"Minnesota","MN",27,41,33,"US PRESIDENT","MCMULLIN, EVAN","INDEPENDENCE",FALSE,53075,2944782,"20210113",NA,"OTHER"
2016,"Minnesota","MN",27,41,33,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,36986,2944782,"20210113",NA,"OTHER"
2016,"Minnesota","MN",27,41,33,"US PRESIDENT","","",TRUE,27247,2944782,"20210113",NA,"OTHER"
2016,"Minnesota","MN",27,41,33,"US PRESIDENT","VACEK, DAN","LEGAL MARIJUANA NOW",FALSE,11291,2944782,"20210113",NA,"OTHER"
2016,"Minnesota","MN",27,41,33,"US PRESIDENT","CASTLE, DARRELL L.","CONSTITUTION PARTY",FALSE,9456,2944782,"20210113",NA,"OTHER"
2016,"Minnesota","MN",27,41,33,"US PRESIDENT","KENNEDY, ALYSON","SOCIALIST WORKERS",FALSE,1671,2944782,"20210113",NA,"OTHER"
2016,"Minnesota","MN",27,41,33,"US PRESIDENT","DE LA FUENTE, ROQUE """"ROCKY""""","AMERICAN DELTA PARTY",FALSE,1430,2944782,"20210113",NA,"OTHER"
2016,"Mississippi","MS",28,64,46,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,700714,1209357,"20210113",NA,"REPUBLICAN"
2016,"Mississippi","MS",28,64,46,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,485131,1209357,"20210113",NA,"DEMOCRAT"
2016,"Mississippi","MS",28,64,46,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,14435,1209357,"20210113",NA,"LIBERTARIAN"
2016,"Mississippi","MS",28,64,46,"US PRESIDENT","CASTLE, DARRELL L.","CONSTITUTION PARTY",FALSE,3987,1209357,"20210113",NA,"OTHER"
2016,"Mississippi","MS",28,64,46,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,3731,1209357,"20210113",NA,"OTHER"
2016,"Mississippi","MS",28,64,46,"US PRESIDENT","HEDGES, JAMES","PROHIBITION",FALSE,715,1209357,"20210113",NA,"OTHER"
2016,"Mississippi","MS",28,64,46,"US PRESIDENT","DE LA FUENTE, ROQUE """"ROCKY""""","AMERICAN DELTA PARTY",FALSE,644,1209357,"20210113",NA,"OTHER"
2016,"Missouri","MO",29,43,34,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,1594511,2808605,"20210113",NA,"REPUBLICAN"
2016,"Missouri","MO",29,43,34,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,1071068,2808605,"20210113",NA,"DEMOCRAT"
2016,"Missouri","MO",29,43,34,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,97359,2808605,"20210113",NA,"LIBERTARIAN"
2016,"Missouri","MO",29,43,34,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,25419,2808605,"20210113",NA,"OTHER"
2016,"Missouri","MO",29,43,34,"US PRESIDENT","CASTLE, DARRELL L.","CONSTITUTION PARTY",FALSE,13092,2808605,"20210113",NA,"OTHER"
2016,"Missouri","MO",29,43,34,"US PRESIDENT","","",TRUE,7156,2808605,"20210113",NA,"OTHER"
2016,"Montana","MT",30,81,64,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,279240,494526,"20210113",NA,"REPUBLICAN"
2016,"Montana","MT",30,81,64,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,177709,494526,"20210113",NA,"DEMOCRAT"
2016,"Montana","MT",30,81,64,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,28037,494526,"20210113",NA,"LIBERTARIAN"
2016,"Montana","MT",30,81,64,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,7970,494526,"20210113",NA,"OTHER"
2016,"Montana","MT",30,81,64,"US PRESIDENT","DE LA FUENTE, ROQUE """"ROCKY""""","AMERICAN DELTA PARTY",FALSE,1570,494526,"20210113",NA,"OTHER"
2016,"Nebraska","NE",31,46,35,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,495961,844227,"20210113",NA,"REPUBLICAN"
2016,"Nebraska","NE",31,46,35,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,284494,844227,"20210113",NA,"DEMOCRAT"
2016,"Nebraska","NE",31,46,35,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,38946,844227,"20210113",NA,"LIBERTARIAN"
2016,"Nebraska","NE",31,46,35,"US PRESIDENT","","",TRUE,16051,844227,"20210113",NA,"OTHER"
2016,"Nebraska","NE",31,46,35,"US PRESIDENT","STEIN, JILL","NOMINATED BY PETITION",FALSE,8775,844227,"20210113",NA,"OTHER"
2016,"Nevada","NV",32,88,65,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,539260,1125385,"20210113",NA,"DEMOCRAT"
2016,"Nevada","NV",32,88,65,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,512058,1125385,"20210113",NA,"REPUBLICAN"
2016,"Nevada","NV",32,88,65,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,37384,1125385,"20210113",NA,"LIBERTARIAN"
2016,"Nevada","NV",32,88,65,"US PRESIDENT","NONE OF THE ABOVE","",FALSE,28863,1125385,"20210113",NA,"OTHER"
2016,"Nevada","NV",32,88,65,"US PRESIDENT","KOPITKE, KYLE KENLEY","INDEPENDENT AMERICAN",FALSE,5268,1125385,"20210113",NA,"OTHER"
2016,"Nevada","NV",32,88,65,"US PRESIDENT","DE LA FUENTE, ROQUE """"ROCKY""""","NO PARTY AFFILIATION",FALSE,2552,1125385,"20210113",NA,"OTHER"
2016,"New Hampshire","NH",33,12,4,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,348526,744296,"20210113",NA,"DEMOCRAT"
2016,"New Hampshire","NH",33,12,4,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,345790,744296,"20210113",NA,"REPUBLICAN"
2016,"New Hampshire","NH",33,12,4,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,30777,744296,"20210113",NA,"LIBERTARIAN"
2016,"New Hampshire","NH",33,12,4,"US PRESIDENT","","",TRUE,9618,744296,"20210113",NA,"OTHER"
2016,"New Hampshire","NH",33,12,4,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,6496,744296,"20210113",NA,"OTHER"
2016,"New Hampshire","NH",33,12,4,"US PRESIDENT","SCATTERING","",TRUE,2411,744296,"20210113",NA,"OTHER"
2016,"New Hampshire","NH",33,12,4,"US PRESIDENT","DE LA FUENTE, ROQUE """"ROCKY""""","AMERICAN DELTA PARTY",FALSE,678,744296,"20210113",NA,"OTHER"
2016,"New Jersey","NJ",34,22,12,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,2148278,3874046,"20210113",NA,"DEMOCRAT"
2016,"New Jersey","NJ",34,22,12,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,1601933,3874046,"20210113",NA,"REPUBLICAN"
2016,"New Jersey","NJ",34,22,12,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,72477,3874046,"20210113",NA,"LIBERTARIAN"
2016,"New Jersey","NJ",34,22,12,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,37772,3874046,"20210113",NA,"OTHER"
2016,"New Jersey","NJ",34,22,12,"US PRESIDENT","CASTLE, DARRELL L.","CONSTITUTION PARTY",FALSE,6161,3874046,"20210113",NA,"OTHER"
2016,"New Jersey","NJ",34,22,12,"US PRESIDENT","KENNEDY, ALYSON","SOCIALIST WORKERS",FALSE,2156,3874046,"20210113",NA,"OTHER"
2016,"New Jersey","NJ",34,22,12,"US PRESIDENT","DE LA FUENTE, ROQUE """"ROCKY""""","AMERICAN DELTA PARTY",FALSE,1838,3874046,"20210113",NA,"OTHER"
2016,"New Jersey","NJ",34,22,12,"US PRESIDENT","MOOREHEAD, MONICA","WORKERS WORLD PARTY",FALSE,1749,3874046,"20210113",NA,"OTHER"
2016,"New Jersey","NJ",34,22,12,"US PRESIDENT","LA RIVA, GLORIA ESTELLA","SOCIALISM AND LIBERATION PARTY",FALSE,1682,3874046,"20210113",NA,"OTHER"
2016,"New Mexico","NM",35,85,66,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,385234,798319,"20210113",NA,"DEMOCRAT"
2016,"New Mexico","NM",35,85,66,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,319667,798319,"20210113",NA,"REPUBLICAN"
2016,"New Mexico","NM",35,85,66,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,74541,798319,"20210113",NA,"LIBERTARIAN"
2016,"New Mexico","NM",35,85,66,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,9879,798319,"20210113",NA,"OTHER"
2016,"New Mexico","NM",35,85,66,"US PRESIDENT","MCMULLIN, EVAN","BETTER FOR AMERICA",FALSE,5825,798319,"20210113",NA,"OTHER"
2016,"New Mexico","NM",35,85,66,"US PRESIDENT","CASTLE, DARRELL L.","CONSTITUTION PARTY",FALSE,1514,798319,"20210113",NA,"OTHER"
2016,"New Mexico","NM",35,85,66,"US PRESIDENT","LA RIVA, GLORIA ESTELLA","SOCIALISM AND LIBERATION PARTY",FALSE,1184,798319,"20210113",NA,"OTHER"
2016,"New Mexico","NM",35,85,66,"US PRESIDENT","DE LA FUENTE, ROQUE """"ROCKY""""","AMERICAN DELTA PARTY",FALSE,475,798319,"20210113",NA,"OTHER"
2016,"New York","NY",36,21,13,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,4379789,7802084,"20210113",NA,"DEMOCRAT"
2016,"New York","NY",36,21,13,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,2527142,7802084,"20210113",NA,"REPUBLICAN"
2016,"New York","NY",36,21,13,"US PRESIDENT","TRUMP, DONALD J.","CONSERVATIVE",FALSE,292392,7802084,"20210113",NA,"OTHER"
2016,"New York","NY",36,21,13,"US PRESIDENT","CLINTON, HILLARY","WORKING FAMILIES",FALSE,140041,7802084,"20210113",NA,"OTHER"
2016,"New York","NY",36,21,13,"US PRESIDENT","JOHNSON, GARY","INDEPENDENCE",FALSE,119156,7802084,"20210113",NA,"OTHER"
2016,"New York","NY",36,21,13,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,107934,7802084,"20210113",NA,"OTHER"
2016,"New York","NY",36,21,13,"US PRESIDENT","BLANK VOTE","",FALSE,77179,7802084,"20210113",NA,"OTHER"
2016,"New York","NY",36,21,13,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,57442,7802084,"20210113",NA,"LIBERTARIAN"
2016,"New York","NY",36,21,13,"US PRESIDENT","SCATTERING","",FALSE,48447,7802084,"20210113",NA,"OTHER"
2016,"New York","NY",36,21,13,"US PRESIDENT","CLINTON, HILLARY","WOMEN'S EQUALITY",FALSE,36294,7802084,"20210113",NA,"OTHER"
2016,"New York","NY",36,21,13,"US PRESIDENT","","",TRUE,12816,7802084,"20210113",NA,"OTHER"
2016,"New York","NY",36,21,13,"US PRESIDENT","VOID VOTE","",FALSE,3452,7802084,"20210113",NA,"OTHER"
2016,"North Carolina","NC",37,56,47,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,2362631,4741564,"20210113",NA,"REPUBLICAN"
2016,"North Carolina","NC",37,56,47,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,2189316,4741564,"20210113",NA,"DEMOCRAT"
2016,"North Carolina","NC",37,56,47,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,130126,4741564,"20210113",NA,"LIBERTARIAN"
2016,"North Carolina","NC",37,56,47,"US PRESIDENT","SCATTERING","",TRUE,47386,4741564,"20210113",NA,"OTHER"
2016,"North Carolina","NC",37,56,47,"US PRESIDENT","","",TRUE,12105,4741564,"20210113",NA,"OTHER"
2016,"North Dakota","ND",38,44,36,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,216794,344360,"20210113",NA,"REPUBLICAN"
2016,"North Dakota","ND",38,44,36,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,93758,344360,"20210113",NA,"DEMOCRAT"
2016,"North Dakota","ND",38,44,36,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,21434,344360,"20210113",NA,"LIBERTARIAN"
2016,"North Dakota","ND",38,44,36,"US PRESIDENT","","",TRUE,6397,344360,"20210113",NA,"OTHER"
2016,"North Dakota","ND",38,44,36,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,3780,344360,"20210113",NA,"OTHER"
2016,"North Dakota","ND",38,44,36,"US PRESIDENT","CASTLE, DARRELL L.","CONSTITUTION PARTY",FALSE,1833,344360,"20210113",NA,"OTHER"
2016,"North Dakota","ND",38,44,36,"US PRESIDENT","DE LA FUENTE, ROQUE """"ROCKY""""","AMERICAN DELTA PARTY",FALSE,364,344360,"20210113",NA,"OTHER"
2016,"Ohio","OH",39,31,24,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,2841005,5496487,"20210113",NA,"REPUBLICAN"
2016,"Ohio","OH",39,31,24,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,2394164,5496487,"20210113",NA,"DEMOCRAT"
2016,"Ohio","OH",39,31,24,"US PRESIDENT","","NO PARTY AFFILIATION",FALSE,198733,5496487,"20210113",NA,"OTHER"
2016,"Ohio","OH",39,31,24,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,46271,5496487,"20210113",NA,"OTHER"
2016,"Ohio","OH",39,31,24,"US PRESIDENT","","",TRUE,16314,5496487,"20210113",NA,"OTHER"
2016,"Oklahoma","OK",40,73,53,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,949136,1452992,"20210113",NA,"REPUBLICAN"
2016,"Oklahoma","OK",40,73,53,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,420375,1452992,"20210113",NA,"DEMOCRAT"
2016,"Oklahoma","OK",40,73,53,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,83481,1452992,"20210113",NA,"LIBERTARIAN"
2016,"Oregon","OR",41,92,72,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,1002106,2001336,"20210113",NA,"DEMOCRAT"
2016,"Oregon","OR",41,92,72,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,782403,2001336,"20210113",NA,"REPUBLICAN"
2016,"Oregon","OR",41,92,72,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,94231,2001336,"20210113",NA,"LIBERTARIAN"
2016,"Oregon","OR",41,92,72,"US PRESIDENT","OTHER","",FALSE,72594,2001336,"20210113",NA,"OTHER"
2016,"Oregon","OR",41,92,72,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,50002,2001336,"20210113",NA,"OTHER"
2016,"Pennsylvania","PA",42,23,14,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,2970733,6115402,"20210113",NA,"REPUBLICAN"
2016,"Pennsylvania","PA",42,23,14,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,2926441,6115402,"20210113",NA,"DEMOCRAT"
2016,"Pennsylvania","PA",42,23,14,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,146715,6115402,"20210113",NA,"LIBERTARIAN"
2016,"Pennsylvania","PA",42,23,14,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,49941,6115402,"20210113",NA,"OTHER"
2016,"Pennsylvania","PA",42,23,14,"US PRESIDENT","CASTLE, DARRELL L.","CONSTITUTION PARTY",FALSE,21572,6115402,"20210113",NA,"OTHER"
2016,"Rhode Island","RI",44,15,5,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,252525,464144,"20210113",NA,"DEMOCRAT"
2016,"Rhode Island","RI",44,15,5,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,180543,464144,"20210113",NA,"REPUBLICAN"
2016,"Rhode Island","RI",44,15,5,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,14746,464144,"20210113",NA,"LIBERTARIAN"
2016,"Rhode Island","RI",44,15,5,"US PRESIDENT","","",TRUE,9439,464144,"20210113",NA,"OTHER"
2016,"Rhode Island","RI",44,15,5,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,6220,464144,"20210113",NA,"OTHER"
2016,"Rhode Island","RI",44,15,5,"US PRESIDENT","DE LA FUENTE, ROQUE """"ROCKY""""","AMERICAN DELTA PARTY",FALSE,671,464144,"20210113",NA,"OTHER"
2016,"South Carolina","SC",45,57,48,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,1155389,2103027,"20210113",NA,"REPUBLICAN"
2016,"South Carolina","SC",45,57,48,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,855373,2103027,"20210113",NA,"DEMOCRAT"
2016,"South Carolina","SC",45,57,48,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,49204,2103027,"20210113",NA,"LIBERTARIAN"
2016,"South Carolina","SC",45,57,48,"US PRESIDENT","MCMULLIN, EVAN","INDEPENDENCE",FALSE,21016,2103027,"20210113",NA,"OTHER"
2016,"South Carolina","SC",45,57,48,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,13034,2103027,"20210113",NA,"OTHER"
2016,"South Carolina","SC",45,57,48,"US PRESIDENT","CASTLE, DARRELL L.","CONSTITUTION PARTY",FALSE,5765,2103027,"20210113",NA,"OTHER"
2016,"South Carolina","SC",45,57,48,"US PRESIDENT","SKEWES, PETER","AMERICAN",FALSE,3246,2103027,"20210113",NA,"OTHER"
2016,"South Dakota","SD",46,45,37,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,227721,370093,"20210113",NA,"REPUBLICAN"
2016,"South Dakota","SD",46,45,37,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,117458,370093,"20210113",NA,"DEMOCRAT"
2016,"South Dakota","SD",46,45,37,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,20850,370093,"20210113",NA,"LIBERTARIAN"
2016,"South Dakota","SD",46,45,37,"US PRESIDENT","CASTLE, DARRELL L.","CONSTITUTION PARTY",FALSE,4064,370093,"20210113",NA,"OTHER"
2016,"Tennessee","TN",47,62,54,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,1522925,2508027,"20210113",NA,"REPUBLICAN"
2016,"Tennessee","TN",47,62,54,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,870695,2508027,"20210113",NA,"DEMOCRAT"
2016,"Tennessee","TN",47,62,54,"US PRESIDENT","","INDEPENDENT",FALSE,100618,2508027,"20210113",NA,"OTHER"
2016,"Tennessee","TN",47,62,54,"US PRESIDENT","","",TRUE,13789,2508027,"20210113",NA,"OTHER"
2016,"Texas","TX",48,74,49,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,4685047,8969226,"20210113",NA,"REPUBLICAN"
2016,"Texas","TX",48,74,49,"US PRESIDENT","CLINTON, HILLARY","DEMOCRAT",FALSE,3877868,8969226,"20210113",NA,"DEMOCRAT"
2016,"Texas","TX",48,74,49,"US PRESIDENT","JOHNSON, GARY","LIBERTARIAN",FALSE,283492,8969226,"20210113",NA,"LIBERTARIAN"
2016,"Texas","TX",48,74,49,"US PRESIDENT","STEIN, JILL","GREEN",FALSE,71558,8969226,"20210113",NA,"OTHER"
2016,"Texas","TX",48,74,49,"US PRESIDENT","","",TRUE,51261,8969226,"20210113",NA,"OTHER"
2016,"Utah","UT",49,87,67,"US PRESIDENT","TRUMP, DONALD J.","REPUBLICAN",FALSE,515211,1131317,"20210113",NA,"REPUBLICAN"
